day,strategy,benchmark
427,41651.087016437945,43453.13338864733
428,42239.50084074055,44098.15738295494
429,42093.86519568755,43845.29033898592
430,42206.04139775627,43878.81733682851
431,42329.18864153944,44063.34693471951
432,42504.323275657014,44370.37110543422
433,42541.06567308904,44313.83328427617
434,43597.87149098217,45778.29519236402
435,44244.051609817536,46480.60747401369
436,44362.580453997405,46540.01246356974
437,44657.37962498735,46767.32981968724
438,44873.83485705151,47063.55774604208
439,44848.87115067728,47115.03652866174
440,45141.677355928674,47356.62485307959
441,44472.81427384088,46558.63299958737
442,44389.04388401409,46577.00722802707
443,44208.57977412643,46259.07784484515
444,44934.20643395227,47220.835063944985
445,45060.50912638831,47347.64786397118
446,45184.51735296376,47534.54713489533
447,45053.33875847951,47481.381802107164
448,45294.54211490137,47748.83475826704
449,45578.607211880815,48021.13177748918
450,46034.141295732115,48408.240800633524
451,45976.296899051114,48174.28996185473
452,46347.95668755513,48668.990775192855
453,46513.056272666174,48712.8553037618
454,46849.76821477287,48989.04587320666
455,47115.85168002006,49249.3232831772
456,47271.46344689065,49445.06136087323
457,46741.038789583916,48892.25739142453
458,47094.342126404816,49357.42793453446
459,46718.64603746058,48935.66710691202
460,47159.327573597395,49328.29058991968
461,47052.57497305402,49212.44132066203
462,47478.50007762779,49698.536250385514
463,48097.957345554714,50247.57146419881
464,47883.032076188734,50275.72332596007
465,48588.783082056274,51069.069518293014
466,48784.83545195971,51322.802735982856
467,49051.63547976787,51568.187607305175
468,49157.282675909126,51551.49605201403
469,49419.95102871505,51785.1932384218
470,50113.541535257864,52593.33233308159
471,49656.73606253511,52201.40592206793
472,49771.77956712904,52172.814365455306
473,49958.87435676386,52485.67526059995
474,50123.816586850015,52633.70114685404
475,50323.18973072303,52848.671377444596
476,50427.17847110705,52949.518054001266
477,50192.322649226844,52723.25072409909
478,50281.74325989501,52899.51462765915
479,50550.71251720667,53223.24325714157
480,50854.617756038155,53584.25665079053
481,50936.94720457046,53685.86705301709
482,51072.242768307864,53693.550636758446
483,51471.45347099737,54150.350726793025
484,51288.82432427992,54168.27208148386
485,51546.75913334796,54797.09782436917
486,51372.11888304344,54783.343557994915
487,51272.20425890921,54638.84434844179
488,51122.06475736008,54570.03595734624
