date,symbol,side,quantity,price,amount,reason,exit_type,pnl,hold_days,is_partial,archetype,archetype_at_entry,archetype_at_exit,decision_source,cluster_id,cluster_decision,cluster_block_reason
140,NRDS,sell,3.375780282264721,15.9399995803833,53.711628302511805,,trailing_stop,-2.4651177703178746,10,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,3,,
140,NVO,buy,0.6677178348675277,123.76233927352158,82.63832121785622,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,2,,
140,ABEO,buy,9.975587638277808,7.990472607166886,79.70965976405144,buy,,0.0,0,False,speculative_momentum,speculative_momentum,,archetype_rule,1,,
141,HRMY,sell,6.5155594604691665,30.780000686645508,200.1890540909221,,weak_value,-18.86131577487552,26,False,speculative_momentum,speculative_momentum,speculative_momentum,global_rule,3,,
144,ABUS,sell,16.129046288189002,2.609999895095825,42.022280920079396,,trailing_stop,-3.058502070518337,9,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,0,,
145,EVER,sell,7.806965947524981,17.549999237060547,136.70630423319096,,trailing_stop,8.304161660927264,10,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,4,,
145,FRO,buy,5.012133106013629,20.818620115476325,104.34569510230018,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,2,,
145,TME,buy,9.804396697610208,9.863275822906282,96.70346890572095,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,2,,
155,ADMA,buy,9.154953552536453,6.552087588135312,59.98405754152938,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,5,,
158,GSK,sell,1.7508278488814009,37.411460876464844,65.41638865549349,,trailing_stop,-0.9837131320326478,33,False,defensive_income,defensive_income,defensive_income,archetype_rule,1,,
160,ERIC,sell,31.368445762611348,4.816732883453369,150.85190270026368,,trailing_stop,-25.76388908811083,60,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,2,,
165,EVER,buy,2.799030474541112,19.222062517914722,53.803138771177764,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,3,,
167,DG,sell,1.3656249076227671,138.00607299804688,188.16312347069908,,trailing_stop,14.55934869498384,77,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,4,,
168,FRO,sell,5.012133106013629,20.096481323242188,100.55302684563054,,trailing_stop,-3.7926682566696286,23,False,defensive_income,defensive_income,defensive_income,archetype_rule,2,,
170,EVER,sell,2.799030474541112,18.530000686645508,51.75082829851191,,trailing_stop,-2.0523104726658516,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,3,,
170,TCOM,buy,1.528539523664141,49.19512409292707,75.19669154760105,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,1,,
171,ABEO,sell,9.975587638277808,3.4100000858306885,33.88712317898815,,stop_loss,-45.82253658506329,31,False,speculative_momentum,speculative_momentum,speculative_momentum,global_rule,1,,
180,OGN,buy,2.6284288320287996,19.22903807598432,50.54215809109678,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,5,,
185,EVER,buy,1.7766053078658803,23.415124084797664,41.599433733389745,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,5,,
195,VIPS,sell,2.6292822308540984,14.763884544372559,38.74198696560035,,trailing_stop,-7.278048987319309,60,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,1,,
195,TKC,buy,5.215417204570607,6.335435548494162,33.04193955806467,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,4,,
196,OGN,sell,4.732306858334966,19.355985641479492,91.45805223157322,,trailing_stop,-0.613407760704689,16,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,5,,
199,ADMA,sell,29.50169095811573,9.8100004196167,288.7649669916202,,take_profit,98.52937558091728,44,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,5,,
199,EVER,sell,3.044475939159346,22.110000610351562,67.15968863501679,,trailing_stop,-6.337629523598352,14,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,5,,
205,TKC,sell,16.685838081422958,6.692218780517578,111.4811633980066,,trailing_stop,-3.0905994041963254,10,False,defensive_income,defensive_income,defensive_income,archetype_rule,4,,
205,OGN,buy,3.3690139966061707,19.093616859382838,64.32666244509633,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
215,TKC,buy,6.651949984252909,6.684622305612861,44.465773240558114,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,0,,
225,SFTBY,buy,3.4392802100677526,8.9720187678938,30.857286592773608,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,0,,
225,ABUS,buy,8.653511569520692,3.516635800628142,30.431248586526287,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
230,NVO,sell,2.416487498014987,121.5726547241211,293.33088672734306,,trailing_stop,-6.571407616817851,90,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,2,,
230,TCOM,sell,1.528539523664141,45.11076736450195,68.84084512805238,,trailing_stop,-6.355846419548669,60,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,1,,
230,VRRM,buy,2.168225315401756,29.76657602611968,64.54064369266369,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,0,,
235,RUN,buy,2.9930434816582334,17.527807388309377,52.4614896513404,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
240,TME,sell,87.12249772202459,12.781923294067383,1111.5010193444293,,trailing_stop,48.44588747723674,95,False,quality_compounder,quality_compounder,quality_compounder,archetype_rule,2,,
240,CMBT,buy,9.575367097946957,16.837560686015333,161.22582460255643,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,1,,
241,OGN,sell,6.06723858248292,19.675920486450195,119.19561691796984,,trailing_stop,3.121275027278969,36,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,0,,
241,RUN,sell,2.9930434816582334,16.719999313354492,49.90700529264164,,trailing_stop,-2.5544843586987653,6,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,0,,
241,TKC,sell,41.44550980600994,6.894178867340088,285.27035356695995,,trailing_stop,-11.48606752835832,26,False,defensive_income,defensive_income,defensive_income,archetype_rule,0,,
242,ABUS,sell,69.29360152087263,3.619999885559082,250.371222113099,,trailing_stop,-9.340122181436016,17,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,0,,
242,SFTBY,sell,3.4392802100677526,6.017156600952148,20.654450465258275,,stop_loss,-10.202836127515333,17,False,quality_compounder,quality_compounder,quality_compounder,global_rule,0,,
245,CHTR,buy,0.5252295384660012,364.62624340333167,191.5124735353237,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,0,,
250,ABUS,buy,37.41925646003625,3.7571000733861686,140.58789119205807,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
250,TKC,buy,20.08610604391141,6.988261669326459,140.36696495269263,buy,,0.0,0,False,defensive_income,defensive_income,,archetype_rule,2,,
253,CMBT,sell,20.628058102962818,15.644177436828613,322.1742900205291,,trailing_stop,-18.541796024592145,13,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,1,,
255,TKC,sell,20.08610604391141,6.416818618774414,128.68062682282994,,trailing_stop,-11.68633812986269,5,False,defensive_income,defensive_income,defensive_income,archetype_rule,2,,
255,RUN,buy,8.362959524821926,20.01462352868888,167.3814864749737,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
255,TGTX,buy,6.007939714288827,24.456593103738218,146.93373698415107,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,0,,
255,ADMA,buy,8.130469061206266,17.542659785719472,142.63005263905953,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,4,,
260,RUN,sell,8.362959524821926,20.1299991607666,167.89938599515924,,trailing_stop,0.517899520185523,5,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,0,,
260,AUPH,buy,17.231739208150533,6.913193911782696,119.12635458321343,buy,,0.0,0,False,legacy_turnaround,legacy_turnaround,,archetype_rule,5,,
260,REGN,buy,0.10146700071000737,1170.868467117876,118.80451158437477,buy,,0.0,0,False,quality_compounder,quality_compounder,,archetype_rule,5,,
262,TGTX,sell,6.007939714288827,22.610000610351562,135.52601226873549,,trailing_stop,-11.407724715415583,7,False,legacy_turnaround,legacy_turnaround,legacy_turnaround,archetype_rule,0,,
